item_code,item_name,abc_kmeans,distribution,mean_order_freq,std_order_freq,cv,cv_class,full_class
14131043001,家福巧克力夾心酥 巧克力夾心酥,A,normal,4.3333,3.1371,0.7239,1,high demand - volatile
14131044001,萊佳綜合迷你哈斯餅 萊佳綜合迷你哈,B,normal,1.1429,1.0817,0.9465,1,medium demand - volatile
14131047001,77新貴派18片盒裝-花生 新貴派-花生,A,poisson,27.8571,5.278,0.1895,0,high demand - stable
14131056001,義美夾心酥(咖啡),A,poisson,5.3333,2.3094,0.433,0,high demand - stable
14131074001,Gery捲心酥(黑巧克力味),B,poisson,1.4286,1.1952,0.8367,1,medium demand - volatile
14131075001,77巧菲斯夾心酥(牛奶口味)300G 巧菲斯夾心酥,A,poisson,17.0952,4.1346,0.2419,0,high demand - stable
14131081001,新貴派大格酥芝麻豆奶324g 大格酥芝麻豆奶,A,poisson,9.5714,3.0938,0.3232,0,high demand - stable
14131092001,新貴派大格酥焙烤花生324g 大格酥焙烤花生,A,poisson,10.8095,3.2878,0.3042,0,high demand - stable
14131105001,新貴派大格酥陽光檸檬324g 大格酥陽光檸檬,A,poisson,8.7619,2.9601,0.3378,0,high demand - stable
14131121001,77新貴派18片盒裝-焦糖海鹽,A,poisson,5.0476,2.2467,0.4451,0,high demand - stable
14132003001,家福咖啡脆捲 家福咖啡,A,poisson,5.2857,2.2991,0.435,0,high demand - stable
14132012001,家福牛奶脆捲 家福牛奶脆捲,A,poisson,3.7143,1.9272,0.5189,1,high demand - volatile
14132013001,盛香珍拿鐵咖啡脆捲 210g 拿鐵咖啡脆捲,A,poisson,4.1429,2.0354,0.4913,0,high demand - stable
14132015001,可口脆笛酥巧克力量販包 可口脆笛酥巧克,A,poisson,20.5238,4.5303,0.2207,0,high demand - stable
14132031001,孔雀咖啡捲心餅,A,poisson,14.381,3.7922,0.2637,0,high demand - stable
14132038001,家福巧克力捲 家福巧克力捲,A,poisson,4.381,2.0931,0.4778,0,high demand - stable
14132050001,可口脆笛酥草莓量販包 可口脆笛酥草莓,A,poisson,10.5714,3.2514,0.3076,0,high demand - stable
14132052001,可口脆笛酥牛奶量販包 可口脆笛酥牛奶,A,poisson,7.2381,2.6904,0.3717,0,high demand - stable
14132071001,旺旺夾心酥捲(香草味),B,poisson,2.1429,1.4639,0.6831,1,medium demand - volatile
14132074001,義美威化卷 (桶) 巧克力,A,poisson,3.381,1.8387,0.5439,1,high demand - volatile
14132075001,義美威化卷(桶) 香草牛奶,B,poisson,1.6667,1.291,0.7746,1,medium demand - volatile
14132116001,旺旺夾心捲-草莓口味,B,poisson,2.0,1.4142,0.7071,1,medium demand - volatile
14132130001,奧利奧捲心酥-巧克力口味 奧利奧捲心酥,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14132131001,奧利奧捲心酥-香草口味 奧利奧捲心酥,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14132149001,黑師傅福源花生醬捲心酥,B,normal,1.0476,0.95,0.9068,1,medium demand - volatile
14132150001,黑師傅茶茶小王子抹茶拿鐵捲心酥 黑師傅抹茶拿鐵,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14132153001,Gery芝莉捲心酥(重起士) 芝莉捲心酥,B,normal,1.0,0.9759,0.9759,1,medium demand - volatile
14132156001,小瓜呆脆笛酥-乳酸優格口味 脆笛酥乳酸優格,B,normal,0.9524,0.8985,0.9434,1,medium demand - volatile
14132157001,小瓜呆脆笛酥-蜂蜜牛奶口味 脆笛酥蜂蜜牛奶,A,poisson,2.8571,1.6903,0.5916,1,high demand - volatile
14132229001,OREO小瓜呆心意滿滿綜合捲心酥 綜合捲心酥,A,poisson,12.7619,3.5724,0.2799,0,high demand - stable
14132230001,黑師傅x飛燕煉乳捲心酥-煉乳口味,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
14132231001,黑師傅捲心酥-甜心莓,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14133003001,義美蛋捲量販盒-原味,A,poisson,23.5714,4.855,0.206,0,high demand - stable
14133007001,家樂福蛋香蛋捲,B,poisson,1.4286,1.1952,0.8367,1,medium demand - volatile
14133013001,橘平屋海苔蛋捲原味 橘平屋海苔蛋捲,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14133023001,義美蛋捲量販盒-芝麻,A,poisson,26.5238,5.1501,0.1942,0,high demand - stable
14133027001,家樂福芝麻蛋捲,B,poisson,1.4762,1.215,0.8231,1,medium demand - volatile
14133028001,家樂福咖啡蛋捲,B,poisson,1.9048,1.3801,0.7246,1,medium demand - volatile
14133029001,義美小蛋捲-原味,A,poisson,6.5714,2.5635,0.3901,0,high demand - stable
14133030001,義美小蛋捲-芝麻,A,poisson,5.2381,2.2887,0.4369,0,high demand - stable
14133898001,可口上賓蛋捲組合 可口上賓蛋捲禮,A,poisson,4.7619,2.1822,0.4583,0,high demand - stable
14133901001,可口上賓蛋捲量販包蛋香口味 上賓蛋捲蛋香,A,poisson,3.8571,1.964,0.5092,1,high demand - volatile
14133902001,可口上賓蛋捲量販包芝麻口味 上賓蛋捲芝麻,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14133905001,義美芝麻奶油蛋捲,A,poisson,2.619,1.6183,0.6179,1,high demand - volatile
14133907001,茶茶小王子日式抹茶蛋捲,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14133914001,西雅圖貝瑞斯塔極品咖啡蛋捲 西雅圖咖啡蛋捲,B,poisson,0.9048,0.9512,1.0513,2,medium demand - intermittent
14133918001,橘平屋蛋捲兩兩禮盒(原味+芝麻) 橘平屋蛋捲,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14133922001,義美蛋捲(平安款) 義美蛋捲,A,poisson,16.1905,4.0237,0.2485,0,high demand - stable
14133928001,興麥芝麻蛋捲袋裝 興麥芝麻蛋捲,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14133930001,興麥原味蛋捲袋裝 興麥原味蛋捲,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14200001001,德昌蒜絲蒜味豆乾70g 德昌蒜絲蒜味豆,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14200002001,德昌沙茶豆乾 德昌沙茶豆乾,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14200006001,利全五香豆乾 210g 利全五香豆乾 2,A,poisson,4.1905,2.0471,0.4885,0,high demand - stable
14200011001,德昌滷肉豆乾,B,poisson,1.7619,1.3274,0.7534,1,medium demand - volatile
14200012001,五香方乾,B,normal,1.1905,0.9571,0.804,1,medium demand - volatile
14200014001,家福黑胡椒風味豆乾(非基改),B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
14200015001,德昌沙茶豆乾,A,poisson,3.1429,1.7728,0.5641,1,high demand - volatile
14200017001,家樂福方塊風味豆乾(非基改),B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14200018001,家福沙茶豆乾(非基改),B,poisson,1.5714,1.2536,0.7977,1,medium demand - volatile
14200019001,家福滷肉風味豆乾(非基改),B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14200021001,四乘六Q香豆干 四乘六Q香豆干,B,poisson,0.9048,0.9512,1.0513,2,medium demand - intermittent
14200028001,德昌蒜絲豆乾,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14200033001,德昌五香豆乾,B,poisson,1.4762,1.215,0.8231,1,medium demand - volatile
14200046001,德昌豆乾-素食香菇,B,poisson,1.2381,1.1127,0.8987,1,medium demand - volatile
14200047001,德昌豆乾-黑胡椒,B,poisson,1.9048,1.3801,0.7246,1,medium demand - volatile
14200049001,德昌五香小丁豆干 五香小丁,B,normal,1.1905,1.0963,0.9209,1,medium demand - volatile
14200059001,四乘六香讚切干豆干 四乘六香讚切干,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14200060001,四乘六果汁大丁豆干,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14200061001,四乘六黑胡椒豆干 黑胡椒豆干,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14200069001,良澔大溪名產豆丁,A,poisson,12.1905,3.4915,0.2864,0,high demand - stable
14200070001,四乘六蒜味滷條豆干 蒜味滷條豆干,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14200085001,原味巡禮老滷豆干-黑胡椒 老滷豆干黑胡椒,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14200086001,原味巡禮老滷豆干-麻辣板條 老滷豆干麻辣,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
14200087001,原味巡禮老滷豆干-大沙茶 老滷豆干大沙茶,A,poisson,2.4762,1.5736,0.6355,1,high demand - volatile
14200088001,原味巡禮老滷豆干-大板條 老滷豆干大板條,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
14200089001,原味巡禮老滷豆干-包干 老滷豆干包干,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14200090001,原味巡禮老滷豆干-香辣豆干 老滷豆干香辣干,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14200091001,原味巡禮老滷豆干-滷肉珍味 老滷豆干滷肉珍,B,poisson,1.2381,1.1127,0.8987,1,medium demand - volatile
14200092001,原味巡禮老滷豆干-蒜茸豆絲 老滷豆干蒜茸,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
14200093001,原味巡禮老滷豆干-大豆丁 老滷豆干大豆丁,B,normal,1.0,0.9258,0.9258,1,medium demand - volatile
14200096001,原味巡禮老滷豆干-香Q豆絲 老滷豆干香Q干,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14200119001,良澔大溪名產豆丁(辣味) 大溪名產豆丁,A,poisson,5.7619,2.4004,0.4166,0,high demand - stable
14200129001,金門高粱厚Q干(沙茶口味) 高粱豆干沙茶,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14200130001,金門高粱厚Q干(經典微辣) 高粱豆干微辣,B,poisson,0.9048,0.9512,1.0513,2,medium demand - intermittent
14200133001,良澔 大溪名產豆丁-蒜香口味 大溪名產豆丁,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14201002001,新東陽原味牛肉乾(大) 新東陽原味牛肉,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14201003001,金安記牛腱片 牛腱片,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14201013001,新東陽麻辣牛肉乾 麻辣牛肉乾,B,poisson,1.4286,1.1952,0.8367,1,medium demand - volatile
14201019001,成記五香牛肉乾 成記五香牛肉乾,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14201020001,成記香辣牛肉乾,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14201021001,新東陽原味牛肉乾 五香牛肉乾,A,poisson,2.5238,1.5887,0.6295,1,high demand - volatile
14201022001,新東陽辣味牛肉乾 辣味牛肉乾,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14201049001,新東陽高粱酒原味牛肉乾,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14202001001,新東陽蜜汁豬肉乾 蜜汁豬肉乾,A,poisson,3.1905,1.7862,0.5599,1,high demand - volatile
14202009001,新東陽辣味豬肉乾 辣味豬肉乾,B,poisson,1.5714,1.2536,0.7977,1,medium demand - volatile
14202011001,成記五香辣味豬肉乾 五香辣味豬肉乾,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14202013001,成記珍味豬肉乾(炭烤蜜汁),B,poisson,1.4762,1.215,0.8231,1,medium demand - volatile
14202017001,家樂福傳統香烤豬肉乾(原味),B,poisson,1.619,1.2724,0.7859,1,medium demand - volatile
14202018001,家樂福傳統香烤豬肉乾(辣味),B,poisson,1.0476,1.0235,0.977,1,medium demand - volatile
14202021001,家樂福蜜汁厚燒條子肉乾 家福蜜汁肉乾,A,poisson,2.1905,1.48,0.6757,1,high demand - volatile
14202023001,成記香辣豬肉絲 成記香辣豬肉絲,B,normal,1.2381,1.2688,1.0248,2,medium demand - intermittent
14202027001,新東陽蜜汁豬肉乾(大) 新東陽蜜汁豬肉,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14202034001,台糖安心豚蜜汁碳香豬肉乾 蜜汁碳香豬肉乾,B,poisson,0.9524,0.9759,1.0247,2,medium demand - intermittent
14202040001,家樂福蒜香厚燒條子肉乾 家福蒜香肉乾,B,poisson,0.9524,0.9759,1.0247,2,medium demand - intermittent
14202041001,家樂福黑胡椒嫩烤條子肉乾,B,poisson,1.5714,1.2536,0.7977,1,medium demand - volatile
14203001001,珍珍魷魚絲,A,poisson,5.3333,2.3094,0.433,0,high demand - stable
14203002001,珍珍沖繩黑糖魷魚 珍珍魷魚,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
14203003001,珍珍鱈魚香絲,B,normal,1.0476,0.8985,0.8576,1,medium demand - volatile
14203004001,珍珍魷魚片 珍珍魷魚片,B,poisson,1.7143,1.3093,0.7638,1,medium demand - volatile
14203005001,珍珍鱈魚香絲(寬條) 鱈魚香絲(寬條),C,poisson,0.3333,0.5774,1.7321,2,low demand - intermittent
14203016001,原味巡禮大豬公風味魚片 大豬公風味魚片,B,normal,1.0,1.1127,1.1127,2,medium demand - intermittent
14203017001,北海鱈魚香絲,A,poisson,32.9524,5.7404,0.1742,0,high demand - stable
14203027001,北海鱈魚香絲- 麻辣,A,poisson,3.0,1.7321,0.5774,1,high demand - volatile
14203032001,海味家族--蜜汁沙茶,B,normal,1.9048,2.136,1.1214,2,medium demand - intermittent
14203033001,老楊鹹蛋黃魚皮-經典原味 老楊鹹蛋黃魚皮,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14203048001,台灣ㄚ環妹大豬公(魚干),B,poisson,1.5238,1.2344,0.8101,1,medium demand - volatile
14203053001,鮮味本舖松板烤魚 松板烤魚,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14203055001,鮮味本舖沙嗲魚 沙嗲魚,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14203056001,東港魚季-碳烤魷魚條 碳烤魷魚條,B,poisson,1.3333,1.1547,0.866,1,medium demand - volatile
14203058001,東港魚季-黑胡椒香魚 黑胡椒香魚,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14203059001,順發-東港鮪魚糖 東港鮪魚糖,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14203061001,東港魚季-鐵板燒香魚,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14203062001,東港魚季-蜜沙茶魚片,B,poisson,1.9048,1.3801,0.7246,1,medium demand - volatile
14203064001,東港魚季-燻烤香魚片 燻烤香魚片,B,poisson,1.1429,1.069,0.9354,1,medium demand - volatile
14203065001,RSN 鱈魚起士條(乾杯) 產地日本北海道,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14203066001,味本舖紅燒鱈魚(辣味)120g,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14203068001,台灣名產鱈魚香絲,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14203078001,北海鱈魚香絲(寬條),A,poisson,7.4762,2.7343,0.3657,0,high demand - stable
14203080001,原味巡禮蜜汁沙茶 蜜汁沙茶,B,poisson,1.2381,1.1127,0.8987,1,medium demand - volatile
14203083001,珍珍- 芝麻鱈絲 珍珍芝麻鱈絲,B,poisson,2.0476,1.431,0.6988,1,medium demand - volatile
14203089001,原味巡禮紅燒魚 紅燒魚,B,normal,1.0952,1.0648,0.9722,1,medium demand - volatile
14203099001,元本山DIY三角飯糰海苔 元本山飯糰海苔,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14204003001,小怪獸 海苔夾心-杏仁 海苔夾心-南瓜,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14204004001,橘平屋韓味海苔禮盒 橘平屋韓味海苔,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14204005001,橘平屋藜麥杏仁海苔三明治 海苔三明治,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14204006001,元本山(90束)海苔經濟包 保鮮拉鏈袋,A,poisson,3.5238,1.8772,0.5327,1,high demand - volatile
14204010001,元本山(6束)海苔 海苔,B,poisson,1.7143,1.3093,0.7638,1,medium demand - volatile
14204013001,元本山味付海苔輕巧包(4切),C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14204021001,元本山無調味對切海苔26枚 無調味對切海苔,B,poisson,2.0952,1.4475,0.6908,1,medium demand - volatile
14204022001,橘平屋日式海苔細片 橘平屋日式海苔,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14204025001,元本山芥末對切海苔 芥末對切,B,poisson,1.3333,1.1547,0.866,1,medium demand - volatile
14204028001,元本山朝鮮海苔 3入裝 朝鮮海苔,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14204029001,良澔嚴選海苔-味付 嚴選味付海苔,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14204030001,良澔嚴選海苔-辣味 嚴選辣味海苔,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14204036001,家福麻油風味朝鮮海苔5g,B,poisson,1.8095,1.3452,0.7434,1,medium demand - volatile
14204041001,橘平屋36束海苔經濟包 36束海苔經濟包,A,poisson,10.619,3.2587,0.3069,0,high demand - stable
14204043001,雋品 韓系岩燒海苔-胡椒16包入,B,poisson,1.5238,1.2344,0.8101,1,medium demand - volatile
14204044001,橘平屋新摘對切海苔-原味 橘平屋新摘對切,B,poisson,1.7143,1.3093,0.7638,1,medium demand - volatile
14204048001,Konomi相撲手脆紫菜海苔-原味 相撲手-原味,A,poisson,3.0476,1.7457,0.5728,1,high demand - volatile
14204049001,Konomi相撲手脆紫菜海苔-辣味 相撲手-辣味,A,poisson,2.4762,1.5736,0.6355,1,high demand - volatile
14204051001,橘平屋新摘對切海苔-辣味 橘平屋新摘對切,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14204052001,橘平屋岩燒海苔-原味,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14204053001,橘平屋岩燒海苔-辣味,B,poisson,0.9524,0.9759,1.0247,2,medium demand - intermittent
14204054001,元本山味付對切海苔 味付對切海苔,A,poisson,5.4762,2.3401,0.4273,0,high demand - stable
14204055001,元本山辣味對切海苔 辣味對切海苔,B,normal,2.0,1.4142,0.7071,1,medium demand - volatile
14204059001,元本山海苔輕便包48束 元本山海苔輕便,A,poisson,11.7143,3.4226,0.2922,0,high demand - stable
14204060001,SS韓國海苔禮盒,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14204061001,小老板海苔棒棒捲-原味3.0g*9,A,poisson,8.4762,2.9114,0.3435,0,high demand - stable
14204062001,小老板海苔棒棒捲-辣味3.0g*9,A,poisson,3.1429,1.7728,0.5641,1,high demand - volatile
14204065001,元本山朝鮮海苔 元本山朝鮮海苔,A,poisson,2.4286,1.5584,0.6417,1,high demand - volatile
14204066001,岩燒海苔(量販包) 岩燒海苔(量販,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14204067001,雋品HiBs三切岩燒海苔-原味 岩燒海苔原味,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14204068001,家福芥末風味朝鮮海苔5g,B,poisson,1.0476,1.0235,0.977,1,medium demand - volatile
14204069001,MM象泰式烤海苔-經典原味,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14204070001,泰國小老板厚片海苔-辣味,A,poisson,3.2857,1.8127,0.5517,1,high demand - volatile
14204071001,泰國小老板厚片海苔-原味,A,normal,5.1429,2.713,0.5275,1,high demand - volatile
14204073001,泰國小老板厚片海苔-山葵 泰式酸辣味,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14204077001,泰國小老板超大海苔-辣香味 章魚燒辣味,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14204078001,泰國小老板超大海苔-經典味,B,poisson,1.619,1.2724,0.7859,1,medium demand - volatile
14204083001,家福麻油風味朝鮮海苔50g,A,poisson,3.1429,1.7728,0.5641,1,high demand - volatile
14204086001,家福芥末風味朝鮮海苔50g,A,poisson,2.4762,1.5736,0.6355,1,high demand - volatile
14204090001,元本山海苔細片-麻油口味 元本山海苔細片,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14204100001,小怪獸海苔夾心-南瓜子 小怪獸海苔夾心,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
