sku_i,sku_j,cooc,n_i,n_j,jaccard
14805012001,14832012001,23,1441,125,0.014906027219701879
10002021001,14023056001,35,477,1908,0.014893617021276596
14003029001,14502009001,23,358,1210,0.01488673139158576
14010040001,14100013001,20,1258,107,0.01486988847583643
14502009001,14505020001,20,1210,155,0.01486988847583643
14023056001,14501016001,31,1908,209,0.014860977948226271
14133922001,14805012001,26,335,1441,0.014857142857142857
10002045001,14500000001,21,252,1183,0.01485148514851485
14020026001,14502077001,20,881,486,0.014847809948032665
14010036001,14503003001,39,219,2447,0.014845831747240197
10000011001,14502011001,26,1063,715,0.014840182648401826
14001049001,14500000001,21,254,1183,0.014830508474576272
10032047001,14805012001,29,544,1441,0.014826175869120654
10001009001,14502014001,20,570,799,0.014825796886582653
10021035001,14000057001,21,648,791,0.014809590973201692
14023056001,14840017001,32,1908,285,0.014807959278111986
14500000001,14810016001,24,1183,464,0.014787430683918669
14023056001,14502078001,31,1908,220,0.014783023366714354
14000197001,14805012001,28,482,1441,0.014775725593667546
10034042001,14020026001,23,700,881,0.014762516046213094
14121063001,14500000001,21,261,1183,0.014757554462403373
14023006001,14503003001,39,235,2447,0.014755959137343927
14501038001,14805012001,24,212,1441,0.014732965009208104
10032010001,14010040001,25,465,1258,0.014723203769140165
14501005001,14502009001,21,238,1210,0.014716187806587245
10021025001,14832021001,34,1666,681,0.014699524427150886
14023056001,14505115001,31,1908,232,0.01469890943575154
10002018001,14110015001,20,816,565,0.014695077149155033
14023047001,14804007001,23,308,1281,0.014687100893997445
14203017001,14501010001,20,683,700,0.014673514306676448
10033043001,14500010001,20,1043,341,0.01466275659824047
10030048001,14500000001,24,478,1183,0.014660965180207697
10033043001,14505009001,23,1043,549,0.014659018483110261
10014090001,14500000001,22,340,1183,0.014656895403064623
14501063001,14502009001,25,521,1210,0.014654161781946073
10021025001,14000197001,31,1666,482,0.014643363249881908
10001004001,14503003001,41,394,2447,0.014642857142857143
10000002001,14023056001,34,448,1908,0.014642549526270457
14502011001,14831007001,22,715,810,0.014637391882900865
10032010001,14503003001,42,465,2447,0.014634146341463415
14505917001,14805012001,25,294,1441,0.014619883040935672
14010040001,14022032001,22,1258,269,0.014617940199335547
10015007001,10021026001,40,225,2552,0.014614541468761417
10032006001,14102249001,21,694,765,0.014603616133518776
14010040001,14505009001,26,1258,549,0.014598540145985401
10002001001,14023056001,32,317,1908,0.01459188326493388
10031005001,14805012001,30,645,1441,0.014591439688715954
14502009001,14831021001,20,1210,181,0.014587892049598834
14020014001,14023056001,29,109,1908,0.014587525150905433
14010034001,14804007001,23,319,1281,0.014584654407102092
10033043001,14102246001,20,1043,350,0.014566642388929352
14010040001,14133029001,20,1258,135,0.014566642388929352
10014028001,10021026001,40,236,2552,0.01455604075691412
10034003001,14023056001,32,323,1908,0.01455206912232833
14011052001,14502009001,24,464,1210,0.014545454545454545
14011003001,14502009001,28,743,1210,0.014545454545454545
10000005001,14020026001,20,515,881,0.014534883720930232
10001012001,14502009001,24,466,1210,0.014527845036319613
10000011001,14821003001,26,1063,753,0.01452513966480447
14600023001,14804007001,22,256,1281,0.014521452145214522
10033043001,14000017001,20,1043,355,0.01451378809869376
14121106001,14500000001,24,495,1183,0.014510278113663845
10002019001,10021026001,42,385,2552,0.014507772020725389
10021025001,10033064001,30,1666,433,0.014499758337361043
14104067001,14503003001,39,283,2447,0.014492753623188406
10033043001,14501022001,22,1043,498,0.014483212639894667
14010040001,14102238001,21,1258,214,0.014472777394900068
10033037001,14020026001,20,521,881,0.01447178002894356
10021008001,10021035001,20,754,648,0.01447178002894356
14805012001,14805013001,27,1441,453,0.0144617032672737
14502009001,14822014001,20,1210,193,0.014461315979754157
10000011001,10014090001,20,1063,340,0.014461315979754157
14130007001,14502009001,23,404,1210,0.014456316781898177
10001006001,10033043001,23,571,1043,0.014456316781898177
14023056001,14600005001,31,1908,269,0.014445479962721343
10010002001,14840003001,20,693,712,0.01444043321299639
10002005001,10033043001,20,362,1043,0.01444043321299639
14503000001,14805012001,26,386,1441,0.014436424208772903
14112013001,14611010001,22,857,690,0.014426229508196721
14121019001,14804007001,24,407,1281,0.014423076923076924
14023056001,14504006001,31,1908,273,0.01441860465116279
14121017001,14503003001,38,229,2447,0.014404852160727824
14104002001,14804007001,23,339,1281,0.014402003757044458
14000011001,14804007001,22,269,1281,0.014397905759162303
10032006001,14804007001,28,694,1281,0.014381099126861838
14502004001,14805012001,24,252,1441,0.014379868184541641
14505005001,14804007001,22,272,1281,0.014369693011103853
14244020001,14503003001,37,165,2447,0.014368932038834952
14023056001,14223179001,29,1908,141,0.014356435643564357
10000011001,14131075001,20,1063,351,0.014347202295552367
10000011001,14110015001,23,1063,565,0.014330218068535825
14020026001,14810006001,20,881,535,0.014326647564469915
10001009001,14023056001,35,570,1908,0.014326647564469915
10020007001,10021026001,41,351,2552,0.0143256464011181
10021025001,14011003001,34,1666,743,0.01431578947368421
14002002001,14500000001,21,305,1183,0.014314928425357873
14132015001,14804007001,24,421,1281,0.014302741358760428
14023056001,14102040001,29,1908,149,0.014299802761341223
14501016001,14804007001,21,209,1281,0.014295439074200136
14130007001,14805012001,26,404,1441,0.014293567894447499
14010060001,14503003001,37,179,2447,0.01429123213595983
10021025001,14502015001,27,1666,251,0.014285714285714285
14503003001,14810016001,41,2447,464,0.014285714285714285
14121106001,14502009001,24,495,1210,0.014277215942891136
14010027001,14010040001,20,163,1258,0.014275517487508922
14505009001,14805012001,28,549,1441,0.014271151885830785
10000011001,14100003001,22,1063,501,0.014267185473411154
10033004001,14805012001,29,621,1441,0.01426463354648303
10033015001,14805012001,25,337,1441,0.01426126640045636
14130016001,14805012001,23,195,1441,0.01425914445133292
10000011001,14110009001,22,1063,502,0.014257939079714841
10033043001,14104118001,21,1043,451,0.014256619144602852
14010040001,14244021001,20,1258,165,0.014255167498218105
10000011001,14112014001,22,1063,505,0.014230271668822769
14010040001,14831007001,29,1258,810,0.014222658165767533
14023056001,14222068001,29,1908,160,0.014222658165767533
14011031001,14500000001,21,315,1183,0.014218009478672985
14023056001,14805016001,31,1908,304,0.014213663457129757
14503003001,14830009001,38,2447,267,0.014200298953662182
14011024001,14500000001,20,246,1183,0.014194464158977998
10033043001,14020053001,21,1043,458,0.01418918918918919
10000011001,14505013001,26,1063,797,0.014176663031624863
14102249001,14831007001,22,765,810,0.014166130070830651
10021026001,14503000001,41,2552,386,0.014152571625819814
10031001001,14804007001,27,654,1281,0.014150943396226415
14506001001,14804007001,20,154,1281,0.014134275618374558
10021008001,14821003001,21,754,753,0.014131897711978465
10002006001,14010040001,23,393,1258,0.014127764127764128
14132050001,14503003001,37,209,2447,0.014127529591447117
14112016001,14805012001,24,282,1441,0.014125956444967627
14001093001,14023056001,30,246,1908,0.014124293785310734
14112018001,14804007001,21,227,1281,0.014122394082044385
14370020001,14804007001,22,299,1281,0.014120667522464698
10021025001,14131041001,30,1666,489,0.01411764705882353
14131033001,14502009001,26,658,1210,0.014115092290988056
10032006001,14011003001,20,694,743,0.014114326040931546
14501013001,14805012001,25,356,1441,0.014108352144469526
10032010001,14023056001,33,465,1908,0.014102564102564103
10033018001,14505013001,20,642,797,0.014094432699083862
14023056001,14502111001,30,1908,251,0.014091122592766557
10021025001,14840003001,33,1666,712,0.014072494669509595
10002009001,14502009001,20,232,1210,0.014064697609001406
10035035001,14501010001,20,742,700,0.014064697609001406
10021025001,10033018001,32,1666,642,0.014059753954305799
10033004001,14500000001,25,621,1183,0.014052838673412029
10001006001,10021025001,31,571,1666,0.014052583862194016
14010247001,14500000001,21,333,1183,0.014046822742474917
10021025001,14100003001,30,1666,501,0.014038371548900327
10030003001,14010040001,21,259,1258,0.014037433155080214
10021025001,14110009001,30,1666,502,0.01403180542563143
10002021001,14010040001,24,477,1258,0.014026884862653419
14104017001,14500000001,20,263,1183,0.014025245441795231
14131027001,14503003001,38,301,2447,0.014022140221402213
10021026001,14000011001,39,2552,269,0.014018691588785047
14023056001,14500026001,29,1908,192,0.014002897151134718
14023056001,14820014001,31,1908,339,0.013989169675090252
10032016001,14010040001,26,627,1258,0.013986013986013986
10033015001,14010040001,22,337,1258,0.013986013986013986
10032003001,14503003001,36,163,2447,0.013986013986013986
14101048001,14804007001,23,387,1281,0.01398176291793313
14804001001,14805012001,21,82,1441,0.013981358189081226
14000071001,14023056001,29,196,1908,0.013975903614457831
10000011001,14001042001,21,1063,461,0.013972055888223553
14120012001,14804007001,22,316,1281,0.013968253968253968
14370004001,14804007001,22,316,1281,0.013968253968253968
14023056001,14110006001,28,1908,126,0.013958125623130608
10002001001,14503003001,38,317,2447,0.013939838591342627
14011003001,14840003001,20,743,712,0.013937282229965157
14023198001,14503003001,36,173,2447,0.01393188854489164
14502009001,14810016001,23,1210,464,0.013930950938824955
10002006001,14804007001,23,393,1281,0.013930950938824955
10012011001,10021026001,37,141,2552,0.013930722891566265
10011003001,14503003001,37,246,2447,0.013930722891566265
10000026001,10021026001,42,506,2552,0.013925729442970823
14023056001,14121057001,29,1908,204,0.013922227556409025
14503003001,14830069001,37,2447,248,0.013920240782543265
10020007001,14023056001,31,351,1908,0.013913824057450628
14022019001,14805012001,24,309,1441,0.013904982618771726
10000011001,14113066001,21,1063,469,0.013898080741230973
14023056001,14121164001,28,1908,137,0.013882002974714923
10001009001,14500000001,24,570,1183,0.013880855986119144
10002018001,14000057001,22,816,791,0.0138801261829653
10032047001,14502009001,24,544,1210,0.013872832369942197
10030007001,14804007001,24,475,1281,0.013856812933025405
10000002001,10021026001,41,448,2552,0.013856032443393038
14505016001,14831007001,20,654,810,0.013850415512465374
14505899001,14804007001,23,403,1281,0.013847080072245636
10032010001,14805012001,26,465,1441,0.013829787234042552
10021025001,14011028001,29,1666,462,0.013816102906145784
10021026001,10030023001,40,2552,385,0.013807386952019331
14023056001,14131092001,29,1908,224,0.01378982406086543
14104017001,14804007001,21,263,1281,0.013788575180564675
10033041001,14805012001,24,324,1441,0.013785180930499713
14502111001,14805012001,23,251,1441,0.01378070701018574
14010031001,14503003001,37,275,2447,0.013780260707635009
10021026001,14502041001,39,2552,325,0.013742071881606765
10010035001,14804007001,23,416,1281,0.013739545997610514
10000011001,14021010001,22,1063,561,0.01373283395755306
14003009001,14023056001,28,159,1908,0.01373222167729279
14503003001,14521157001,37,2447,285,0.013729128014842301
10021008001,14505013001,21,754,797,0.013725490196078431
14223179001,14503003001,35,141,2447,0.013709361535448493
10021026001,10030003001,38,2552,259,0.013703570140641904
10033074001,14804007001,21,273,1281,0.0136986301369863
10000002001,14500000001,22,448,1183,0.013673088875077687
14104129001,14805012001,25,414,1441,0.01366120218579235
10000007001,14503003001,37,301,2447,0.01364810033198082
10021026001,14132015001,40,2552,421,0.013637913399249914
10020007001,14502009001,21,351,1210,0.013636363636363636
14000011001,14805012001,23,269,1441,0.013633669235328987
14000017001,14804007001,22,355,1281,0.013630731102850062
14023056001,14104042001,28,1908,175,0.013625304136253041
14023025001,14023056001,27,101,1908,0.013622603430877902
10021026001,14131075001,39,2552,351,0.01361731843575419
14023056001,14510050001,31,1908,403,0.013596491228070176
14010040001,14023006001,20,1258,235,0.013577732518669382
10010004001,14023056001,31,408,1908,0.013566739606126914
14011034001,14502009001,21,360,1210,0.01355713363460297
14121136001,14503003001,35,171,2447,0.013550135501355014
10000011001,14131047001,22,1063,583,0.013546798029556651
14204061001,14503003001,35,174,2447,0.013534416086620264
14020031001,14503003001,36,249,2447,0.013533834586466165
14111001001,14805012001,22,207,1441,0.013530135301353014
14010040001,14611010001,26,1258,690,0.013527575442247659
10035015001,14023056001,29,265,1908,0.013526119402985074
10033043001,14501014001,20,1043,456,0.013522650439486139
14505011001,14805012001,22,208,1441,0.013521819299323909
14104067001,14805012001,23,283,1441,0.01352145796590241
10021025001,14003029001,27,1666,358,0.013520280420630946
10010035001,14023056001,31,416,1908,0.013519406890536415
14023056001,14501053001,28,1908,192,0.013513513513513514
14501016001,14805012001,22,209,1441,0.013513513513513514
14023056001,14830009001,29,1908,267,0.013513513513513514
10034004001,14010040001,20,242,1258,0.013513513513513514
10033004001,14020026001,20,621,881,0.01349527665317139
14010040001,14502081001,22,1258,395,0.0134886572654813
14000075001,14503003001,35,183,2447,0.01348747591522158
14110084001,14804007001,20,222,1281,0.013486176668914362
10033074001,14023056001,29,273,1908,0.013475836431226766
10021026001,14203017001,43,2552,683,0.013471177944862155
14500042001,14502009001,20,295,1210,0.013468013468013467
10002007001,14023056001,28,200,1908,0.013461538461538462
14616006001,14804007001,20,225,1281,0.013458950201884253
10030007001,14010040001,23,475,1258,0.013450292397660818
14000006001,14502009001,22,448,1210,0.013447432762836185
14023056001,14222072001,27,1908,129,0.013432835820895522
14500042001,14805012001,23,295,1441,0.013426736719206071
14002002001,14804007001,21,305,1281,0.0134185303514377
10011016001,14023056001,28,207,1908,0.013416387158600862
10021008001,14502009001,26,754,1210,0.013415892672858616
10000002001,14805012001,25,448,1441,0.013412017167381975
14010040001,14820028001,21,1258,329,0.013409961685823755
10021026001,14133023001,41,2552,552,0.013385569702905649
14121057001,14503003001,35,204,2447,0.013379204892966361
