item_code,item_id,n_slots,s_total,rop_global,rop_per_slot
11010001001,5402,1,12,5,5
11103039001,5403,1,6,2,2
14854027001,5404,1,12,7,7
42301034001,5405,1,44,3,3
42613064001,5406,1,44,4,4
14603014001,5407,1,120,4,4
10052033001,5408,1,24,2,2
11050137001,5409,1,48,2,2
14631944001,5410,1,84,2,2
14634021001,5411,1,360,5,5
14632186001,5412,1,96,10,10
14632194001,5413,1,48,4,4
14604114001,5414,1,252,2,2
61062008001,5415,1,108,6,6
11041023001,5416,1,60,2,2
11023015001,5417,1,72,7,7
11074001001,5418,1,100,2,2
11051039001,5419,1,24,2,2
11074010001,5420,1,36,3,3
10015005001,5421,1,48,21,21
14615081001,5422,1,84,2,2
10016006001,5423,1,168,9,9
14615083001,5424,1,132,3,3
11050008001,5425,1,12,2,2
11074012001,5426,1,36,2,2
33271052001,5427,1,15,3,3
31556012001,5428,1,24,3,3
10020017001,5429,1,120,8,8
35751001001,5430,1,24,17,17
11073901001,5431,1,24,2,2
11043007001,5432,1,60,2,2
11031910002,5433,1,72,8,8
14801012001,5434,1,60,5,5
41212053001,5435,1,2,2,2
31462016001,5436,1,60,4,4
41110001001,5437,1,83,3,3
31423902001,5438,1,20,8,8
10014123001,5439,1,48,5,5
41101002001,5440,2,2,2,1
10031030001,5441,1,48,32,32
14741049001,5442,1,84,2,2
10002039001,5443,3,36,30,10
11050037001,5444,1,8,3,3
31567051001,5445,1,36,2,2
10031006001,5446,1,48,32,32
11071012001,5447,1,120,2,2
35752005001,5448,1,96,8,8
11071013001,5449,1,72,3,3
33120021001,5450,1,27,7,7
11032227001,5451,1,180,2,2
11042030001,5452,1,24,2,2
10023037001,5453,1,48,16,16
14616108001,5454,1,60,2,2
31504006001,5455,1,48,7,7
31530001001,5456,1,264,2,2
35131010001,5457,1,2,2,2
11041003001,5458,1,45,2,2
35300016001,5459,1,24,7,7
11041005002,5460,1,60,2,2
35300013001,5461,1,24,7,7
31502041001,5462,1,30,2,2
11041013001,5463,1,24,3,3
14616194001,5464,1,60,2,2
14620034001,5465,1,24,3,3
14616195001,5466,1,60,2,2
31530005001,5467,1,192,8,8
11041029001,5468,1,60,2,2
35131001001,5469,2,2,2,1
11040057001,5470,1,36,2,2
14616048001,5471,1,24,10,10
11072003001,5472,1,12,2,2
10020039001,5473,1,180,15,15
35302015001,5474,1,24,8,8
10020037001,5475,1,180,73,73
11042028001,5476,1,12,2,2
10023032001,5477,1,6,4,4
11040011001,5478,1,4,2,2
35307005001,5479,1,36,8,8
35307925001,5480,1,30,7,7
34101017001,5481,1,12,3,3
31502041002,5482,1,30,4,4
11040007001,5483,1,24,5,5
35310008001,5484,1,6,2,2
11073039001,5485,1,96,2,2
10033052001,5486,1,48,7,7
10033062001,5487,1,48,7,7
11030002001,5488,1,36,4,4
11030094001,5489,1,84,16,16
11030049002,5490,1,108,2,2
11076886001,5491,1,168,2,2
11050088001,5492,1,63,16,16
10010044001,5493,1,264,9,9
11030080001,5494,1,36,3,3
11070027001,5495,1,24,5,5
14602087001,5496,1,60,3,3
41401011001,5497,1,6,2,2
31227009001,5498,1,72,2,2
11030097001,5499,1,36,2,2
11030108001,5500,1,48,2,2
11030125001,5501,1,84,5,5
11050073002,5502,1,24,5,5
31707041001,5503,1,48,2,2
14621018001,5504,1,48,5,5
31567056001,5505,1,72,2,2
11050097001,5506,1,4,2,2
30045076001,5507,1,60,7,7
41401068001,5508,1,4,2,2
41401040001,5509,1,12,2,2
30061026001,5510,1,20,3,3
31761004001,5511,1,36,2,2
30071041001,5512,1,36,5,5
11030007001,5513,1,36,2,2
11030017001,5514,1,60,3,3
14621035001,5515,1,36,2,2
11030015001,5516,1,36,3,3
14612069001,5517,1,24,2,2
11076892001,5518,1,168,8,8
11062011001,5519,1,80,3,3
11076890001,5520,1,192,4,4
11050073001,5521,1,24,3,3
11050069001,5522,1,24,3,3
11075002001,5523,1,24,5,5
14620115001,5524,1,36,5,5
14741008001,5525,1,36,5,5
14615035001,5526,1,72,3,3
32523001001,5527,1,4,2,2
11050061001,5528,1,24,3,3
10035038001,5529,1,48,8,8
10035033001,5530,1,48,8,8
11031023001,5531,1,60,2,2
31258003001,5532,1,240,3,3
14822906001,5533,1,84,2,2
31421049001,5534,1,84,2,2
10034047001,5535,1,48,10,10
10034044001,5536,1,48,10,10
32600042001,5537,1,10,3,3
11074021001,5538,1,50,8,8
11030207001,5539,1,36,2,2
11070063001,5540,1,24,3,3
11070062001,5541,1,24,3,3
10035051001,5542,1,96,49,49
11074041001,5543,1,48,2,2
11070051001,5544,1,24,2,2
32514096001,5545,1,385,3,3
31580049003,5546,1,4,3,3
11030198002,5547,1,36,2,2
31273002001,5548,1,24,7,7
31271003001,5549,1,30,5,5
32511050001,5550,2,20,14,7
11074059002,5551,1,72,2,2
11074060004,5552,1,100,7,7
31267002001,5553,1,312,8,8
31258006001,5554,1,144,3,3
41331023001,5555,2,2,2,1
14000025001,5556,1,20,3,3
12011999001,5557,1,48,2,2
12102113001,5558,1,40,2,2
12005093010,5559,1,36,2,2
12005107001,5560,1,36,5,5
12102118001,5561,1,144,3,3
12005108002,5562,1,36,4,4
12005108003,5563,1,36,8,8
14343012001,5564,1,20,2,2
12102047001,5565,1,24,3,3
12010023001,5566,1,216,9,9
12006048001,5567,1,900,2,2
14341102001,5568,1,84,2,2
12102046001,5569,1,120,2,2
12102022001,5570,1,144,2,2
12102021001,5571,1,144,4,4
12102122001,5572,1,120,3,3
12102133002,5573,1,24,2,2
12005087003,5574,1,36,2,2
12005087001,5575,1,36,2,2
14353003001,5576,2,12,7,4
12102146001,5577,1,132,2,2
12005082010,5578,1,57,3,3
12005082006,5579,1,57,3,3
12005082002,5580,1,57,2,2
14110271001,5581,1,5,2,2
12103049001,5582,1,181,5,5
14360087001,5583,1,24,2,2
12005056003,5584,1,120,4,4
14110074001,5585,1,428,4,4
12010008001,5586,1,70,3,3
14331025001,5587,1,12,4,4
12103052001,5588,1,180,4,4
14311031001,5589,1,24,2,2
12034036001,5590,1,552,4,4
12034035001,5591,1,456,2,2
12010999001,5592,1,70,2,2
14311034001,5593,1,20,2,2
12034025001,5594,1,72,4,4
12034001001,5595,1,24,4,4
12032540001,5596,1,684,2,2
12101009001,5597,1,156,2,2
12032224001,5598,1,192,2,2
12011025001,5599,1,36,9,9
14310999001,5600,1,18,3,3
14310128001,5601,1,24,8,8
14310049001,5602,1,24,2,2
12010243001,5603,1,48,2,2
14311115001,5604,1,24,2,2
14311117001,5605,1,24,3,3
12034071001,5606,1,120,3,3
12034086001,5607,1,78,14,14
12034100001,5608,1,96,3,3
12010176001,5609,1,80,3,3
12010161001,5610,1,252,5,5
12010149001,5611,1,72,3,3
12010135001,5612,1,60,3,3
12010121001,5613,1,24,3,3
14330006001,5614,1,6,2,2
12100061001,5615,1,96,4,4
12010085001,5616,1,70,2,2
12010072001,5617,1,324,2,2
12010062001,5618,1,216,12,12
12005019008,5619,1,48,3,3
12103053001,5620,1,144,4,4
14310004001,5621,1,12,2,2
12105032001,5622,1,42,2,2
12106002001,5623,1,216,2,2
12105061001,5624,1,216,2,2
12105046001,5625,1,48,2,2
12105037001,5626,1,18,8,8
12003015001,5627,1,40,4,4
12003038001,5628,1,51,2,2
14413999001,5629,1,12,4,4
12003069001,5630,1,48,5,5
14413010001,5631,1,12,3,3
14103058001,5632,1,48,2,2
14370999001,5633,1,12,5,5
12105023001,5634,1,48,2,2
14370044001,5635,1,80,3,3
12003013001,5636,1,36,3,3
12106003001,5637,1,24,2,2
12002160001,5638,1,36,3,3
12106027001,5639,1,144,14,14
12002118001,5640,1,12,2,2
14100031001,5641,1,48,2,2
12002093001,5642,1,18,3,3
12106040001,5643,1,360,4,4
12002089001,5644,1,48,2,2
12002084001,5645,1,30,2,2
12002068001,5646,1,32,2,2
12002050001,5647,1,24,2,2
12002040001,5648,1,24,2,2
12002037001,5649,1,24,2,2
12106088001,5650,1,54,3,3
12106089001,5651,1,12,4,4
12003072001,5652,1,45,2,2
12005019006,5653,1,60,3,3
12103098001,5654,1,144,5,5
12004020001,5655,1,168,12,12
12004036001,5656,1,108,4,4
12103174001,5657,1,216,7,7
12103155001,5658,1,144,4,4
12103132001,5659,1,96,6,6
12005009007,5660,1,48,2,2
12103072001,5661,1,288,3,3
12003082001,5662,1,36,2,2
12005015010,5663,1,36,2,2
12005019001,5664,1,48,3,3
12103069001,5665,1,120,3,3
12005019002,5666,1,60,2,2
12005019003,5667,1,60,2,2
14361011001,5668,1,24,3,3
12003911001,5669,1,48,2,2
12003147001,5670,1,90,2,2
12104015001,5671,1,216,7,7
12104027002,5672,1,120,7,7
12104032001,5673,1,227,2,2
12003125001,5674,1,84,4,4
12003123001,5675,1,48,2,2
12003120001,5676,1,90,2,2
12003115001,5677,1,36,2,2
12003113001,5678,1,36,2,2
12003111001,5679,1,102,3,3
12003104001,5680,1,36,2,2
14364197001,5681,1,12,2,2
14364198001,5682,1,12,2,2
12104042001,5683,1,144,4,4
12104900001,5684,1,216,7,7
12003086001,5685,1,126,7,7
14310037001,5686,1,36,2,2
12030741001,5687,1,1000,2,2
12002026001,5688,1,36,2,2
14222219001,5689,1,12,3,3
12016023001,5690,1,498,2,2
12016042001,5691,1,216,2,2
12016045001,5692,1,204,2,2
12016056001,5693,1,150,4,4
12020384001,5694,1,84,3,3
14204030001,5695,1,60,2,2
12016078001,5696,1,216,2,2
12016106001,5697,1,216,8,8
14222123001,5698,1,90,4,4
14222122001,5699,1,90,2,2
12020362001,5700,1,84,4,4
14222120001,5701,1,90,14,14
12016085001,5702,1,210,4,4
12016091001,5703,1,132,2,2
12016016001,5704,1,216,2,2
12016005001,5705,1,144,3,3
12014032001,5706,1,72,2,2
14204013001,5707,1,150,8,8
12020416001,5708,1,168,4,4
12020420001,5709,1,60,4,4
12020434001,5710,1,63,3,3
12020458001,5711,1,120,2,2
12020501001,5712,1,144,3,3
12013033001,5713,1,12,4,4
12012985001,5714,1,96,3,3
12012984001,5715,1,96,2,2
12020925001,5716,1,84,4,4
12020926001,5717,1,84,13,13
12012928001,5718,1,108,2,2
12012170001,5719,1,36,2,2
12016112001,5720,1,168,4,4
12020966001,5721,1,48,4,4
12020242001,5722,1,96,4,4
12020261001,5723,1,96,4,4
12020253001,5724,1,48,4,4
12020051001,5725,1,72,3,3
14204101001,5726,1,60,2,2
14204102001,5727,1,60,2,2
12020128001,5728,1,102,5,5
12020237001,5729,1,72,3,3
12016130001,5730,1,168,5,5
12020132001,5731,1,108,5,5
12020147001,5732,1,84,8,8
12020161001,5733,1,126,4,4
12020164001,5734,1,60,13,13
12020175001,5735,1,72,9,9
12020221001,5736,1,48,4,4
12020282001,5737,1,24,2,2
12020045001,5738,1,111,2,2
12020026001,5739,1,84,4,4
12020025001,5740,1,96,4,4
12020019001,5741,1,72,5,5
12020009001,5742,1,120,2,2
12020005003,5743,1,60,5,5
14220110001,5744,1,594,112,112
12020005002,5745,1,60,4,4
12020005001,5746,1,60,5,5
14222006001,5747,1,60,2,2
12020323001,5748,1,126,2,2
12017015001,5749,1,12,3,3
14222036001,5750,1,90,3,3
12020327001,5751,1,72,2,2
12016139001,5752,1,144,3,3
12016131001,5753,1,168,2,2
12020965001,5754,1,48,4,4
12012069001,5755,1,66,4,4
12030086001,5756,1,190,4,4
14244047001,5757,1,30,3,3
12023227001,5758,1,204,4,4
12011177001,5759,1,24,2,2
12011182001,5760,1,48,7,7
12023167001,5761,1,60,4,4
12011207001,5762,1,96,2,2
12011212001,5763,1,32,2,2
12022171001,5764,1,108,4,4
12011247001,5765,1,36,3,3
12023071001,5766,1,264,2,2
12023067001,5767,1,264,2,2
12022184001,5768,1,48,2,2
14243111001,5769,1,36,3,3
14243109001,5770,1,36,2,2
12011174001,5771,1,36,3,3
14244930001,5772,1,36,2,2
12011134001,5773,1,60,2,2
12011131001,5774,1,12,2,2
12011126001,5775,1,24,5,5
12023279001,5776,1,36,4,4
14303008001,5777,1,30,5,5
12023310001,5778,1,36,4,4
12011110001,5779,1,12,5,5
12011101001,5780,1,12,3,3
12011097001,5781,1,36,4,4
12023463001,5782,1,150,2,2
14304015001,5783,1,24,2,2
12023995001,5784,1,36,16,16
12011061001,5785,1,24,2,2
14304128001,5786,1,24,10,10
12022177001,5787,1,222,2,2
12011300001,5788,1,20,4,4
12020969001,5789,1,108,2,2
12021923001,5790,1,120,28,28
12011453001,5791,1,30,5,5
12011466001,5792,1,24,2,2
14241044001,5793,1,48,3,3
12021994001,5794,1,120,3,3
14241043001,5795,1,48,3,3
14241038001,5796,1,48,5,5
12021094001,5797,1,138,2,2
12011311001,5798,1,24,3,3
12011482001,5799,1,24,2,2
14241025001,5800,1,60,5,5
12012001001,5801,1,48,2,2
12021036001,5802,1,96,3,3
12021022001,5803,1,81,2,2
12012014001,5804,1,72,3,3
12011451001,5805,1,12,2,2
12011433001,5806,1,48,3,3
12011422001,5807,1,36,4,4
12011417001,5808,1,24,3,3
12011395001,5809,1,96,2,2
12011389001,5810,1,60,2,2
12022034001,5811,1,56,2,2
12011386001,5812,1,42,3,3
12022043002,5813,1,108,2,2
12011385001,5814,1,24,2,2
12022064001,5815,1,420,2,2
14242210001,5816,1,80,5,5
12011345001,5817,1,36,2,2
14243021001,5818,1,72,4,4
12022162001,5819,1,168,4,4
12011322001,5820,1,24,2,2
12106091001,5821,1,48,3,3
12005015002,5822,1,48,5,5
12020222001,5823,1,84,28,28
12151012001,5824,1,120,23,23
11103148001,5825,1,8,3,3
11103155001,5826,1,4,2,2
11103182001,5827,1,18,4,4
14011045001,5828,1,50,2,2
14011046001,5829,1,75,2,2
12000242001,5830,1,24,3,3
12000262001,5831,1,24,4,4
11103203001,5832,1,16,3,3
12000157001,5833,1,36,4,4
12000430001,5834,1,40,2,2
12325047001,5835,1,30,2,2
14505043001,5836,1,60,8,8
11103206001,5837,1,12,2,2
12324139001,5838,1,60,2,2
12233035001,5839,2,4,3,2
12000432001,5840,1,78,2,2
12212010001,5841,1,180,24,24
12326090001,5842,1,54,2,2
12327002001,5843,1,6,3,3
11103105001,5844,1,11,9,9
12120046001,5845,1,48,3,3
12320030001,5846,1,60,2,2
12001007001,5847,1,24,2,2
12001006001,5848,1,36,3,3
14506642001,5849,1,24,3,3
11103380001,5850,1,24,2,2
14506392001,5851,1,12,2,2
12000497001,5852,1,30,2,2
11103301002,5853,1,6,3,3
12326167001,5854,1,54,6,6
11103127001,5855,1,8,2,2
11103128001,5856,1,12,8,8
14021104001,5857,1,12,2,2
12122051001,5858,1,36,3,3
11103301001,5859,1,6,2,2
11103099001,5860,1,6,3,3
12000080001,5861,1,36,2,2
12121007001,5862,1,48,13,13
12323010001,5863,1,54,2,2
12121014001,5864,1,18,3,3
12121039001,5865,1,48,2,2
11103281001,5866,1,18,4,4
12121081001,5867,1,48,8,8
14506328001,5868,1,36,2,2
12123130001,5869,1,18,2,2
12000146001,5870,1,24,2,2
12130089001,5871,1,6,4,4
12122024001,5872,1,72,2,2
12123134001,5873,1,36,8,8
12000282001,5874,1,36,7,7
12125015001,5875,1,444,4,4
12125013001,5876,1,120,3,3
11103256001,5877,1,4,3,3
11103249001,5878,1,4,3,3
11103248001,5879,1,4,2,2
14510184001,5880,1,13,6,6
12122038001,5881,1,18,7,7
12000425001,5882,1,48,2,2
12150027001,5883,1,72,7,7
12000400001,5884,1,30,2,2
12150006001,5885,1,36,2,2
12323109001,5886,1,24,2,2
12000373001,5887,1,36,2,2
14505973001,5888,1,72,7,7
14506330001,5889,1,48,7,7
14020978001,5890,1,42,41,41
12000343001,5891,1,27,5,5
11110033001,5892,1,16,4,4
14505926001,5893,1,16,2,2
12150001001,5894,1,36,2,2
12327004001,5895,1,12,3,3
14504050001,5896,1,90,12,12
11103092001,5897,2,12,8,4
12001088001,5898,1,48,2,2
11112038001,5899,1,42,2,2
14003070001,5900,1,8,2,2
12110074001,5901,1,36,2,2
12302044001,5902,1,132,2,2
14602052001,5903,1,174,2,2
14602045001,5904,1,252,3,3
12327086001,5905,1,36,9,9
12000204001,5906,1,84,2,2
12327085001,5907,1,6,3,3
14023036001,5908,1,36,4,4
12111014001,5909,1,384,2,2
11103065001,5910,1,6,3,3
11103350001,5911,1,6,2,2
11103071001,5912,1,5,2,2
12001017001,5913,1,84,2,2
12344037001,5914,1,230,4,4
11103313001,5915,1,24,5,5
12001067001,5916,1,108,3,3
12110059001,5917,1,84,3,3
14602075001,5918,1,252,2,2
14501940001,5919,1,5,2,2
12123106001,5920,1,12,11,11
12106112001,5921,1,144,7,7
12106113001,5922,1,216,5,5
12001119001,5923,1,48,4,4
12123108001,5924,1,24,4,4
12152005001,5925,1,192,2,2
12000183001,5926,1,48,2,2
12110003001,5927,1,114,2,2
12001113001,5928,1,36,2,2
14000020001,5929,1,9,2,2
12110016001,5930,1,96,4,4
12000193001,5931,1,24,2,2
12110058001,5932,1,90,2,2
11103073001,5933,1,5,2,2
14602030001,5934,1,252,2,2
14002052001,5935,1,24,3,3
12201097001,5936,1,33,26,26
12120041001,5937,1,15,4,4
11103086002,5938,2,12,8,4
12120031001,5939,1,72,16,16
14510202001,5940,1,16,2,2
12120011001,5941,1,120,31,31
12001028001,5942,1,36,2,2
12001050001,5943,1,18,2,2
12120005001,5944,1,24,8,8
12000036001,5945,1,24,3,3
12000032001,5946,1,84,2,2
12123094001,5947,1,40,5,5
14510225001,5948,1,13,8,8
11111023001,5949,1,24,3,3
12122026001,5950,1,24,11,11
14509002001,5951,1,20,2,2
12001063001,5952,1,36,2,2
11112002001,5953,1,4,2,2
12001064001,5954,1,96,2,2
12327063001,5955,1,5,2,2
12000206001,5956,1,45,3,3
12001055001,5957,1,90,4,4
12000007001,5958,1,27,2,2
12123099001,5959,1,40,21,21
11103079001,5960,1,4,3,3
12001061001,5961,1,42,2,2
12022265001,5962,1,156,7,7
12023011001,5963,1,264,14,14
12201096001,5964,1,33,26,26
12201061001,5965,1,33,17,17
12201006001,5966,1,33,30,30
14002006001,5967,2,24,17,9
12021993001,5968,1,156,8,8
15023038001,5969,1,72,30,30
10041069001,5970,1,24,17,17
12327018001,5971,1,96,30,30
61063005002,5972,1,108,8,8
10041036001,5973,1,48,30,30
12327028001,5974,1,96,30,30
15022014001,5975,1,216,30,30
15022020001,5976,1,96,37,37
15023036001,5977,1,72,30,30
10041087001,5978,1,48,30,30
10040072001,5979,1,48,30,30
10040069001,5980,1,48,30,30
10041014001,5981,1,48,30,30
10040078001,5982,1,40,26,26
30045078002,5983,1,60,14,14
30045079001,5984,1,60,7,7
12023202001,5985,1,48,12,12
10040089001,5986,1,40,26,26
10040080001,5987,1,40,26,26
10020093001,5988,1,72,30,30
10014112001,5989,1,36,17,17
12103154001,5990,1,192,12,12
10020029001,5991,1,120,9,9
12103003001,5992,1,216,17,17
10010001001,5993,1,126,9,9
12122017001,5994,1,36,9,9
10010023001,5995,1,264,9,9
12103083001,5996,1,144,17,17
32517009001,5997,1,15,8,8
12120087001,5998,1,72,7,7
10020006001,5999,1,120,9,9
10016018001,6000,1,48,30,30
12103081001,6001,1,144,44,44
10014075001,6002,1,96,9,9
32510002001,6003,1,72,9,9
12111034001,6004,1,270,7,7
10014027001,6005,1,96,30,30
10014001001,6006,1,264,9,9
10014043001,6007,1,48,17,17
10014069001,6008,1,144,9,9
12120043001,6009,1,41,7,7
31707941001,6010,1,120,7,7
12105019001,6011,1,36,7,7
10014055001,6012,1,48,30,30
10014046001,6013,1,36,17,17
10020102001,6014,1,48,7,7
10023087001,6015,1,24,7,7
14010039001,6016,1,45,20,20
10032005001,6017,1,120,9,9
12023273001,6018,1,290,8,8
12023330001,6019,1,36,7,7
10031909001,6020,1,48,30,30
12102108001,6021,1,120,9,9
10023004001,6022,1,96,9,9
12123021001,6023,1,28,12,12
35301020001,6024,1,24,7,7
14111053001,6025,2,48,30,15
31531171001,6026,1,60,14,14
10002911001,6027,1,96,9,9
35301023001,6028,1,30,9,9
12101001002,6029,1,180,9,9
12123105001,6030,1,12,9,9
11070046001,6031,1,48,9,9
11070042001,6032,1,24,9,9
11070040001,6033,1,24,9,9
11070019001,6034,1,48,9,9
11070006001,6035,1,72,7,7
14502044001,6036,1,90,8,8
12001078001,6037,1,42,7,7
14620124001,6038,1,24,8,8
14620022001,6039,1,48,7,7
14506025001,6040,1,90,8,8
14505102001,6041,1,60,14,14
14632356001,6042,1,360,7,7
14362033001,6043,1,24,17,17
12003003001,6044,1,72,7,7
14616075001,6045,1,24,8,8
11101009001,6046,1,12,9,9
11103361001,6047,1,16,8,8
11076926001,6048,1,144,8,8
11110031002,6049,1,32,7,7
14602013001,6050,1,216,24,24
11103032003,6051,2,12,7,4
11103187001,6052,1,12,9,9
11110032001,6053,2,12,7,4
14616053001,6054,1,24,7,7
14506122001,6055,1,32,7,7
11076004001,6056,1,24,17,17
11074060003,6057,1,100,9,9
11074060002,6058,1,100,9,9
14509035001,6059,1,60,33,33
14509021001,6060,1,60,22,22
14242169001,6061,1,20,17,17
14242137001,6062,1,16,7,7
12011487001,6063,1,12,12,12
11031002001,6064,1,48,8,8
14243076001,6065,1,36,8,8
14244077001,6066,2,16,9,5
14852006001,6067,1,96,9,9
14222009001,6068,1,80,14,14
14852904001,6069,1,48,30,30
12020021001,6070,1,108,14,14
14853069001,6071,1,40,7,7
12016009001,6072,1,72,9,9
12005107003,6073,1,36,9,9
14342012001,6074,1,72,9,9
12010058001,6075,1,216,13,13
12004188001,6076,1,84,8,8
14720003001,6077,1,80,9,9
14721019001,6078,1,126,7,7
14721033001,6079,1,48,8,8
14331021001,6080,2,12,7,4
12011009001,6081,1,96,12,12
14311015001,6082,1,20,7,7
11032229001,6083,1,24,14,14
12010097001,6084,1,180,10,10
14320006001,6085,2,24,17,9
12010140001,6086,1,300,9,9
14805902001,6087,1,96,9,9
12010249001,6088,1,270,9,9
12010261001,6089,1,165,9,9
